city	brand	car_title	offer_price	mileage	newcar_price	car_age	result	
安庆	马自达阿特兹	2.0L蓝天豪华版	13.88	3.7	20.5	30	0.677073171
安庆	马自达昂克赛拉	三厢1.5L自动豪华型	11.5	2.1	15.2	11	0.756578947
安庆	马自达3星骋	三厢1.6L自动精英型	5.08	10.21	14	80	0.362857143
安庆	MG6	掀背1.8L自动驾值版	4.2	4.79	15.1	82	0.278145695
安庆	MG6	掀背1.8L手动驾值版	4.9	9.57	13.8	56	0.355072464
安庆	MG锐行	1.5T手动精英版	6	1.14	10.8	25	0.555555556
安庆	MINI	1.6LCOOPERFun	8.8	9.14	29.2	85	0.301369863
安庆	起亚智跑	2.0L自动两驱版GL	10	4.24	17.2	23	0.581395349
安庆	起亚K2	两厢1.4LATGLS炫酷版	5	1.53	9.5	32	0.526315789
安庆	起亚K5	2.0L自动DLX特别版	9.58	5.89	20.7	55	0.462801932
安庆	起亚赛拉图欧风	欧风1.6MTGLS	2.7	7.71	11.2	93	0.241071429
安庆	起亚KX3	1.6L自动两驱DLX	8.7	5.26	15.3	35	0.568627451
安庆	起亚K4	1.8L自动GLS	10	5.9	16.2	42	0.617283951
安庆	起亚K2	三厢1.4LMTGLS	4.9	4.6	8.5	34	0.576470588
安庆	起亚智跑	2.0L手动两驱版GLS	6.48	11.75	19.8	79	0.327272727
安庆	起亚智跑	2.0L手动两驱版GLS	6.3	7.16	19.8	83	0.318181818
安庆	起亚K3	1.6L手动GLS	7.8	4.1	11.8	27	0.661016949
安庆	起亚K3	1.6L自动GLS	8.18	2.39	12.9	27	0.634108527
安庆	起亚福瑞迪	1.6LMTGL纪念版	3.5	10.61	10.7	68	0.327102804
安庆	起亚智跑	2.0L手动两驱版GLS	6.88	7.52	19.8	70	0.347474747
安庆	奇瑞艾瑞泽5	1.5L手动领潮版	4.2	0.83	6.2	10	0.677419355
安庆	奇瑞风云2	掀背1.5L进取型	1.19	3.8	6.2	92	0.191935484
安庆	奇瑞瑞虎5	2.0LCVT家尊版	5.98	3.26	13.3	51	0.44962406
安庆	奇瑞E5	1.5L手动运动版	2.5	2.1	7.6	60	0.328947368
安庆	奇瑞E3	1.5L手动智尚型	2.8	4.12	6.6	44	0.424242424
安庆	奇瑞X1	1.5L手动舒适型	2	9.42	5.8	68	0.344827586
安庆	奇瑞E5	1.5L手动智悦型	2.8	5.89	7.3	78	0.383561644
安庆	雪佛兰科鲁兹	1.5L经典SLMT	5.48	2.2	9.8	40	0.559183673
安庆	雪佛兰科沃兹	1.5L手动欣享版	5.8	0.87	8.7	20	0.666666667
安庆	雪佛兰科鲁兹	1.6LSL天地版MT	5	6.16	12.4	48	0.403225806
安庆	雪佛兰赛欧	三厢1.4L手动幸福版	2.2	6	7.8	80	0.282051282
安庆	雪佛兰科鲁兹	1.5L经典SEAT	6.88	2.3	11.9	21	0.578151261
安庆	雪佛兰科鲁兹	1.5L经典SEMT	5.08	3.55	10.8	44	0.47037037
安庆	雪佛兰科鲁兹	1.6LSEMT	5	5.74	13	59	0.384615385
安庆	雪佛兰科鲁兹	掀背1.6L自动豪华型	5.78	7.52	14.5	45	0.39862069
安庆	雪佛兰科鲁兹	1.8LSXAT	6.8	6.14	16.6	44	0.409638554
安庆	雪佛兰迈锐宝	1.6T自动舒适版	7.3	7.17	19.7	60	0.370558376
安庆	雪铁龙爱丽舍	质尚版1.6L手动时尚型	4.08	4.09	9.1	39	0.448351648
安庆	雪铁龙世嘉	三厢1.6L自动舒适型	4.5	3.33	14.2	83	0.316901408
安庆	雪铁龙凯旋	2.0L手动尊贵型	1.6	11.2	18.2	143	0.087912088
安庆	中华H330	1.5L自动豪华型	2.98	3.97	8.2	53	0.363414634
鞍山	奥迪A6L	2.0TFSI自动标准型	16.6	12.74	42.3	78	0.392434988
鞍山	奥迪A4L	30TFSI自动舒适型	15	7.49	31.6	64	0.474683544
鞍山	奥迪A4L	40TFSI进取型	25.5	1.4	32.5	8	0.784615385
鞍山	奥迪A4L	1.8TFSI自动舒适型	13.7	8.3	31.6	81	0.433544304
鞍山	奥迪A5	Sportback45TFSI风尚版(进口)	25	4.83	56.4	49	0.443262411
鞍山	奥迪A6L	30FSI舒适型	30	6.26	50.9	49	0.589390963
鞍山	奥迪A6L	TFSI标准型	26	9.05	44.5	37	0.584269663
鞍山	奥迪Q7	40TFSI典藏型(进口)	53	4.54	102	40	0.519607843
鞍山	奥迪Q7	3.0TFSI技术型(200kW)(进口)	35	10.1	95.6	71	0.366108787
鞍山	奥迪Q5	2.0TFSI技术型	24.5	4.82	46.4	52	0.528017241
鞍山	奥迪A1	1.4TFSIEgo(进口)	9.99	5.7	27.1	77	0.368634686
鞍山	奥迪A5	改款Sportback35TFSI进取型(进口)	33	0.6	43.2	26	0.763888889
安庆	奇瑞E3	1.5L手动尊尚型	4	2.5	7.4	44	0.540540541
安庆	奇瑞瑞虎5	2.0L手动家悦版	5.1	6.4	10.8	45	0.472222222
安庆	日产楼兰	2.5S/CHEVXV四驱混动旗舰版	22.88	9.79	41.2	35	0.555339806
安庆	日产轩逸	1.6XL手动豪华版	8	1.85	13.6	15	0.588235294
安庆	日产天籁	2.0LXL舒适版	7.28	14.88	21.7	89	0.335483871
安庆	日产天籁	2.0LXL-NAVI智领版	12	4.24	21.4	47	0.560747664
安庆	日产天籁	2.0LXL智享版	9	7.16	23.9	77	0.376569038
安庆	荣威550	5501.8L自动超值版	4.08	6.83	15.2	83	0.268421053
安庆	荣威350	350S1.5L自动迅达版	3.2	4.36	10.9	83	0.293577982
安庆	荣威350	350S1.5L手动迅驰版	4	6	9.7	67	0.412371134
安庆	荣威350	350S1.5L手动迅驰版	3.58	4.74	9.7	55	0.369072165
安庆	瑞麒G5	梅西版2.0T手动尊贵型	3.5	4.22	17.7	80	0.197740113
安庆	斯柯达明锐	1.6L自动逸杰版	8.18	2.64	15.4	41	0.531168831
安庆	斯柯达昕锐	1.6L手动优选型	4.5	2.94	11.6	56	0.387931034
安庆	斯柯达速派	1.8TSI自动雅仕版	13.5	9.06	23.5	56	0.574468085
安庆	斯柯达晶锐	1.4L手动晶致版	3	7.58	8.6	84	0.348837209
安庆	斯柯达昕锐	1.6L自动智选型	6	7.05	11.5	49	0.52173913
安庆	斯柯达昕锐	1.6L自动智选型	5.28	5.77	11.5	45	0.459130435
安庆	斯柯达明锐	1.6L自动逸俊版	7.9	11.22	16.5	39	0.478787879
安庆	斯柯达晶锐	1.4L手动晶致版	2.7	13.05	8.6	95	0.313953488
安庆	三菱劲炫ASX	2.0LCVT四驱尊贵版	8.98	8.12	18.4	55	0.488043478
安庆	上汽大通大通G10	2.0T自动时尚版	11.25	3.35	17.6	23	0.639204545
安庆	五菱宏光	1.5L改款S舒适型	4.58	1.4	6.2	23	0.738709677
安庆	五菱宏光	1.5L改款S舒适型	5.3	1.71	6.2	15	0.85483871
安庆	五菱宏光	1.2L舒适型	2.5	14.6	5.8	67	0.431034483
安庆	五菱宏光	1.4L舒适型	2.2	5.69	6.3	69	0.349206349
安庆	五菱宏光	1.2L舒适型	2.18	10.32	5.8	77	0.375862069
鞍山	奥迪A4L	2.0TFSI运动型	14.5	10.16	46	77	0.315217391
鞍山	奥迪Q5	2.0TFSI进取型	19.8	6.7	41.6	75	0.475961538
鞍山	奥迪Q7	35TFSI进取型(进口)	41	7.74	89.8	54	0.456570156
鞍山	奥迪Q5	2.0TFSI舒适型	20	14.33	52.3	71	0.382409178
鞍山	奥迪A6L	30FSI技术型	28.8	4.61	47	54	0.612765957
鞍山	奥迪Q5	2.0TFSI舒适型	20.2	9.9	51.6	82	0.391472868
鞍山	奥迪Q5	2.0TFSI动感型	24	8.47	58.8	76	0.408163265
鞍山	别克君越	20T豪华型	17.99	2	28.2	27	0.637943262
鞍山	别克君越	eAssist2.4L节能舒适型	13	4.9	27.1	54	0.479704797
鞍山	别克君威	GS2.0T纵情运动版	13	12.87	30.8	65	0.422077922
鞍山	别克昂科拉	1.4T手动两驱进取型	6.8	4.1	16.3	63	0.417177914
鞍山	别克凯越	1.5L手动经典型	4.35	8.6	10.5	57	0.414285714
鞍山	别克英朗	GT1.6T时尚运动版真皮款	6.8	11.2	19.2	87	0.354166667
鞍山	别克君威	2.0L领先时尚型	11.9	5.6	19.4	48	0.613402062
鞍山	别克凯越	1.5L自动尊享型	4.59	10.98	12.6	58	0.364285714
鞍山	别克英朗	GT1.8L自动时尚版真皮款	6.5	7.6	17.9	91	0.363128492
鞍山	别克凯越	1.5L手动经典型	5.15	4.8	10.5	60	0.49047619
鞍山	别克凯越	1.6LX-AT	4	5.6	11.4	85	0.350877193
鞍山	别克君越	2.0TSIDI智享旗舰型	14.2	8.04	31.5	55	0.450793651
鞍山	别克君威	2.0L舒适版	9.5	4.09	20.2	63	0.47029703
鞍山	别克凯越	1.6LX-AT	3.5	12.35	11.4	77	0.307017544
鞍山	别克君威	2.0L世博版	5.9	7.45	22.1	95	0.266968326
鞍山	别克凯越	HRV1.6LE-ATNavi	3.6	9.13	13.3	91	0.270676692
鞍山	别克君越	2.0TSIDI智享旗舰型	15.5	8.1	32.6	55	0.475460123
鞍山	别克君越	2.4L豪华版	8.2	13.01	29.6	95	0.277027027
安庆	现代名图	1.8L自动智能型GLS	8.8	8.12	16.3	45	0.539877301
安庆	现代索纳塔八	2.0L自动领先版	6.38	9.96	19.5	80	0.327179487
安庆	现代飞思	1.6T自动豪华版(进口)	11.58	3.37	21.1	32	0.548815166
安庆	现代ix35	2.0L自动两驱智能型国V	12	2.19	19.2	19	0.625
安庆	现代ix35	2.0L自动两驱智能型国IV	11	1.6	19.2	36	0.572916667
安庆	现代伊兰特	1.6L自动豪华型	1.48	12.93	11.9	132	0.124369748
安庆	现代朗动	1.6L手动领先型	5.5	7.27	12.6	44	0.436507937
安庆	现代ix35	2.0L手动两驱新锐版GL	5.5	7.81	18.4	80	0.298913043
安庆	现代朗动	1.6L手动领先型	5	13.19	12.6	60	0.396825397
安庆	现代全新胜达	改款2.0T自动四驱顶级型	15	8.1	33.8	67	0.443786982
安庆	现代朗动	1.6L手动领先型	6.58	5.83	12.6	62	0.522222222
安庆	现代途胜	2.0L手动两驱时尚型	8	5.4	18.4	55	0.434782609
安庆	现代朗动	1.6L手动领先型	5	7.95	12.6	62	0.396825397
安庆	现代悦动	1.6L手动舒适型	5	6.1	10.8	55	0.462962963
安庆	雪佛兰迈锐宝	1.5T自动舒适版	10	1.6	17.9	19	0.558659218
安庆	雪佛兰	赛欧31.5L手动理想天窗版	3.5	3.78	7.4	41	0.472972973
安庆	雪佛兰科鲁兹	1.5L经典SLMT	5	3.86	9.8	36	0.510204082
安庆	雪佛兰科鲁兹	1.6LSL天窗版MT	5	5.63	12.3	63	0.406504065
安庆	雪佛兰创酷	1.4T自动两驱豪华型	8.5	1.89	14.5	20	0.586206897
安庆	雪佛兰科鲁兹	1.6LSLMT	4.48	5.44	11.8	56	0.379661017
安庆	雪佛兰科鲁兹	1.6LSL天地版MT	4	4.5	12.4	70	0.322580645
安庆	雪佛兰乐驰	1.0LP-TEC手动优越型	0.98	5.38	4.3	93	0.227906977
安庆	雪佛兰迈锐宝	2.0L自动豪华版	9.2	5	19.5	72	0.471794872
安庆	雪佛兰科鲁兹	1.6LSLMT	5.88	3.48	11.8	45	0.498305085
安庆	雪佛兰科鲁兹	1.6LSL天地版AT	4.5	8.42	13.9	79	0.323741007
安庆	雪佛兰科鲁兹	1.6LSL天地版MT	3.7	9.09	12.4	83	0.298387097
鞍山	别克君越	2.4LSIDI豪雅版	9	13.55	27.7	88	0.324909747
鞍山	别克凯越	1.6LE-AT	4.3	8.71	12.8	94	0.3359375
鞍山	别克凯越	1.6LX-MT	3.9	10.08	10.8	75	0.361111111
鞍山	别克凯越	1.6LE-ATNavi	3.7	9.18	15.2	92	0.243421053
鞍山	别克凯越	1.6LE-AT	4.4	7	12.8	79	0.34375
鞍山	别克凯越	1.6LE-AT	3.58	5.82	12.8	87	0.2796875
鞍山	宝马3系	320Li时尚型	21	4.7	38.9	52	0.539845758
鞍山	宝马5系	520Li豪华型	14.2	13.8	46	91	0.308695652
鞍山	宝马X6	xDrive35i(进口)	35	10.84	106.7	94	0.328022493
鞍山	宝马7系	730Li臻享型(进口)	55	5.31	103.8	27	0.529865125
鞍山	宝马5系GT	535i领先型(进口)	35	7.2	95.5	85	0.366492147
鞍山	宝马5系	523Li领先型	21.5	13.1	48.8	90	0.44057377
鞍山	宝马3系	318i领先型	12.5	13.93	32.1	87	0.3894081
鞍山	宝马X3	xDrive20i领先型(进口)	29	4.52	49.9	37	0.581162325
鞍山	宝马5系	520Li典雅型	21	12	45.4	85	0.462555066
鞍山	宝马7系	730Li典雅型(进口)	40	9.5	97.5	74	0.41025641
鞍山	宝马5系	525Li豪华设计套装	37	5.99	54.2	40	0.682656827
鞍山	宝马5系	520Li典雅型	29.5	4.68	47.3	55	0.623678647
鞍山	本田思铂睿	2.0L尊贵版	12	5.13	21.3	36	0.563380282
鞍山	本田飞度	1.3L自动舒适版	4.7	7.26	9.7	70	0.484536082
鞍山	本田奥德赛	2.4L豪华版	22.8	1.79	27.1	13	0.841328413
鞍山	本田雅阁	2.0LEXN豪华导航版	14.3	5.4	23.5	43	0.608510638
鞍山	本田雅阁	2.4LEX豪华版	15.5	7.73	24.9	53	0.62248996
鞍山	本田CR-V	2.0L自动两驱都市版	9.2	8.3	21.5	79	0.427906977
鞍山	本田锋范经典	1.5L手动精英版	4.7	9.2	10.8	72	0.435185185
鞍山	本田凌派	1.8L自动舒适版	9	3.5	13.5	37	0.666666667
安庆	雪佛兰科鲁兹	1.6LSL天地版MT	3.6	12.68	12.4	88	0.290322581
安庆	雪佛兰科鲁兹	1.6LSL天地版AT	4.18	10.02	13.9	86	0.300719424
安庆	雪佛兰科鲁兹	1.6LSEAT变形金刚版	5	7.24	15.1	79	0.331125828
安庆	雪铁龙世嘉	三厢1.6L自动品享型	4.5	10.14	14	70	0.321428571
安庆	雪铁龙爱丽舍	1.6L手动时尚型	4.38	4.14	9.1	28	0.481318681
安庆	雪铁龙C4L	1.6L手动劲享版	5.2	5.28	13.4	56	0.388059701
安庆	雪铁龙C5	东方之旅2.3L自动豪华型	7	9.4	25.9	81	0.27027027
安庆	雪铁龙世嘉	VTS版1.6L手动品尚型	5.5	4.43	12.4	45	0.443548387
安庆	雪铁龙世嘉	三厢1.6L手动品享型	4.28	11.89	13	52	0.329230769
安庆	雪铁龙世嘉	三厢1.6L手动时尚型	3.68	7.1	11.8	83	0.311864407
安庆	雪铁龙世嘉	三厢1.6L手动时尚型	3.6	9.42	11.8	88	0.305084746
安庆	雪铁龙爱丽舍	1.6L手动舒适型	5.5	4.36	10.1	44	0.544554455
安庆	英菲尼迪Q50L	2.0T悦享版	19.5	4.79	33.6	39	0.580357143
安庆	永源A380	1.6L手动5门标准型	1.8	8.9	8.9	79	0.202247191
安庆	众泰SR7	1.5T手动魔方之梦版国V	6.18	1.17	11.3	15	0.546902655
鞍山	奥迪A8L	A8L3.0TFSIquattro舒适型(213kW)(进口)	35	12.51	100.7	79	0.347567031
鞍山	奥迪A6L	35FSIquattro技术型	31.5	3.62	54.3	35	0.580110497
鞍山	奥迪A6L	TFSI技术型	30	6.42	45.1	28	0.66518847
鞍山	奥迪A4L	35TFSI百万纪念智领型	20.6	2.8	33.2	37	0.620481928
鞍山	奥迪Q3	35TFSI百万纪念舒享型	18.5	1.1	32.7	37	0.565749235
鞍山	奥迪A4L	35TFSI自动舒适型	16.2	12.47	35.8	62	0.452513966
鞍山	奥迪A7	3.0TFSIquattro舒适型(进口)	36	9.31	88.8	66	0.405405405
鞍山	奥迪Q5	40TFSI技术型	30.5	2.5	46.4	31	0.657327586
鞍山	奥迪TT	TTCoupe45TFSI白色经典版(进口)	30	1.32	57.9	49	0.518134715
鞍山	奥迪A4L	35TFSI自动标准型	21	3.32	34	37	0.617647059
鞍山	奥迪A4L	30TFSI手动舒适型	16.8	5.4	29.6	60	0.567567568
鞍山	奥迪A6L	TFSI舒适型	24.8	8.06	48.5	60	0.511340206
鞍山	本田CR-V	240TURBOCVT四驱豪华版	19.5	0.2	23.2	9	0.840517241
鞍山	本田雅阁	2.0LLX	11.7	8.16	20.6	61	0.567961165
鞍山	本田CR-V	2.0L自动两驱都市版	8.95	8.28	21.5	91	0.41627907
鞍山	本田雅阁	2.0LSE	12.5	2.2	22	73	0.568181818
鞍山	本田雅阁	2.4LEX豪华版	15.2	10.94	24.9	48	0.610441767
鞍山	本田CR-V	2.0L两驱风尚版	15.2	1.98	21.7	35	0.700460829
鞍山	本田飞度	1.5LEXCVT精英型	7.3	7.09	10.7	45	0.682242991
鞍山	本田飞度	1.5LSECVT时尚型	7	1.83	9.6	26	0.729166667
鞍山	本田歌诗图	2.4L豪华版	15	8.5	28.2	52	0.531914894
鞍山	本田凌派	1.8L自动超配限量版	9.3	9.75	14.6	33	0.636986301
鞍山	本田XR-V	1.8LEXiCVT舒适版	13.99	0.4	16.3	18	0.858282209
鞍山	本田凌派	1.8LCVT豪华版	11.5	2.32	14.6	24	0.787671233
鞍山	本田CR-V	240TURBOCVT两驱风尚版	19.6	0.26	22.1	7	0.886877828
